30.0,20.0,1.0471975511965976
36.011878000652516,23.58525545240434,1.0754803794794259
41.919964009666934,27.339087289848962,1.1037632077622543
47.71953235550478,31.258492953426074,1.1320460360450824
53.405944166114224,35.340337447510365,1.1603288643279108
58.97465107940157,39.58135584733257,1.188611692610739
64.42119888130733,43.97815591047852,1.2168945208935673
69.74123106857633,48.527220790225414,1.2451773491763958
74.93049233337234,53.22491184854464,1.2734601774592238
79.9848319669502,58.06747156652116,1.3017430057420523
84.90020717966273,63.051026549861454,1.3300258340248803
89.67268633464678,68.17159062708649,1.3583086623077087
94.29845209260228,73.4250680379308,1.3865914905905372
98.77380446514839,78.80725670939805,1.4148743188733652
103.09516377431517,84.31385161685242,1.4431571471561937
107.25907351580256,89.94044822745737,1.4714399754390217
111.26220312371768,95.68254602320748,1.4997228037218502
115.10135063457793,101.5355521007355,1.5280056320046782
118.77344524844975,107.49478484501546,1.5562884602875067
122.27554978517414,113.55547767402264,2.6318064278049977
125.60486303371445,119.71278285135621,2.6600892560878258
128.75872199274718,125.96177536377401,2.688372084370654
131.7346040007037,132.2974568605386,2.7166549126534822
134.53012875355918,138.71475965142335,2.7449377409363107
137.14306020875435,145.20855076018074,2.7732205692191387
139.571308373728,151.7736360302307,2.801503397501967
141.81293097762898,158.4047642792849,2.8297862257847957
143.8661350248707,165.09663149958413,2.8580690540676237
145.7292782292857,171.84388510038843,2.8863518823504517
147.40087032773303,178.64112818932776,2.91463471063328
148.87957427210748,185.48292388918728,2.9429175389161086
150.16420729879775,192.36379968667563,2.9712003671989367
151.25374187473778,199.27825180969708,2.999483195481765
152.14730651929446,206.22074962962643,3.0277660237645936
152.8441865013345,213.18574008506542,3.0560488520474216
153.343824410913,220.1676521235429,3.08433168033025
153.6458206051261,227.16090115760463,3.1126145086130785
153.74993352777142,234.15989353172984,3.1408973368959066
153.84289643269616,241.15904504063448,4.685102173100266
154.13359001676469,248.15277301603544,4.656819344817437
154.62194338048982,255.1354834314732,4.628536516534609
155.30756590708165,262.10159106089975,4.600253688251781
156.18990919104044,269.0455239582554,4.571970859968953
157.26826747680713,275.96172791427364,4.543688031686124
158.54177822327262,282.8446708990994,4.515405203403296
160.009422793694,289.68884748716584,4.487122375120467
161.67002727046682,296.4887832607925,4.458839546837639
163.5222633941005,303.23903918898003,4.430556718554811
165.56464962564678,309.93421597790166,4.402273890271983
167.79555233173096,316.5689583896092,4.373991061989155
170.21318709123813,323.137959525501,4.345708233706326
172.81562012260923,329.6359650711245,4.317425405423498
175.60076983060546,336.05777749891877,4.2891425771406695
178.5664084713034,342.3982602255354,4.2608597488578415
181.71016393398966,348.65234172041175,4.2325769205750134
185.02952163852927,354.8150195623112,4.204294092292185
188.52182654669048,360.8813644405849,5.22324640324402
192.18428528581708,366.84652409795535,5.194963574961192
196.01396838314963,372.7057272116672,5.166680746678363
200.0078126090081,378.4542872099016,5.138397918395535
204.16262342696257,384.08760602040167,5.110115090112707
208.4750775490311,389.601177748309,5.081832261829879
212.94172559386163,394.99059228027215,5.05354943354705
217.55899484577176,400.2515388119421,5.025266605264222
222.32319211243896,405.3798092960338,4.996983776981394
227.23050667895615,410.37130180819616,4.968700948698565
232.27701335588947,415.2220238279982,4.940418120415737
237.45867561889992,419.9280954324065,4.912135292132909
242.7713488374184,424.4857523992,4.883852463850081
