5.0,0.0,0.0
12.0,0.0,0.0
19.0,0.0,0.0
26.0,0.0,0.0
33.0,0.0,0.0
40.0,0.0,0.0
47.0,0.0,0.0
54.0,0.0,0.0
61.0,0.0,0.0
68.0,0.0,0.0
75.0,0.0,0.0
82.0,0.0,0.0
89.0,0.0,0.0
96.0,0.0,0.0
103.0,0.0,0.0
110.0,0.0,0.0
117.0,0.0,0.0
124.0,0.0,0.0
131.0,0.0,0.0
138.0,0.0,0.0
145.0,0.0,0.0
152.0,0.0,0.0
159.0,0.0,0.0
166.0,0.0,0.0
173.0,0.0,0.0
180.0,0.0,0.0
187.0,0.0,0.0
194.0,0.0,0.0
201.0,0.0,0.0
208.0,0.0,0.0
215.0,0.0,0.0
222.0,0.0,0.0
229.0,0.0,0.0
236.0,0.0,0.0
243.0,0.0,0.0
250.0,0.0,0.0
257.0,0.0,0.0
264.0,0.0,0.0
271.0,0.0,0.0
278.0,0.0,0.0
285.0,0.0,0.0
292.0,0.0,0.0
299.0,0.0,0.0
306.0,0.0,0.0
313.0,0.0,0.0
320.0,0.0,0.0
327.0,0.0,0.0
334.0,0.0,0.0
341.0,0.0,0.0
348.0,0.0,0.0
355.0,0.0,0.0
362.0,0.0,0.0
369.0,0.0,0.0
376.0,0.0,0.0
383.0,0.0,0.0
390.0,0.0,0.0
397.0,0.0,0.0
404.0,0.0,0.0
411.0,0.0,0.0
418.0,0.0,0.0
425.0,0.0,0.0
432.0,0.0,0.0
439.0,0.0,0.0
446.0,0.0,0.0
453.0,0.0,0.0
460.0,0.0,0.0
467.0,0.0,0.0
474.0,0.0,0.0
481.0,0.0,0.0
488.0,0.0,0.0
495.0,0.0,0.0
502.0,0.0,0.0
509.0,0.0,0.0
516.0,0.0,0.0
523.0,0.0,0.0
530.0,0.0,0.0
537.0,0.0,0.0
544.0,0.0,0.0
551.0,0.0,0.0
558.0,0.0,0.0
565.0,0.0,0.0
572.0,0.0,0.0
579.0,0.0,0.0
586.0,0.0,0.0
593.0,0.0,0.0
600.0,0.0,0.0
607.0,0.0,0.0
614.0,0.0,0.0
621.0,0.0,0.0
628.0,0.0,0.0
635.0,0.0,0.0
642.0,0.0,0.0
649.0,0.0,0.0
656.0,0.0,0.0
663.0,0.0,0.0
670.0,0.0,0.0
677.0,0.0,0.0
684.0,0.0,0.0
691.0,0.0,0.0
698.0,0.0,0.0
705.0,0.0,0.0
712.0,0.0,0.0
719.0,0.0,0.0
726.0,0.0,0.0
733.0,0.0,0.0
740.0,0.0,0.0
747.0,0.0,0.0
754.0,0.0,0.0
761.0,0.0,0.0
768.0,0.0,0.0
775.0,0.0,0.0
782.0,0.0,0.0
789.0,0.0,0.0
796.0,0.0,0.0
803.0,0.0,0.0
810.0,0.0,0.0
817.0,0.0,0.0
824.0,0.0,0.0
831.0,0.0,0.0
838.0,0.0,0.0
845.0,0.0,0.0
852.0,0.0,0.0
859.0,0.0,0.0
866.0,0.0,0.0
873.0,0.0,0.0
880.0,0.0,0.0
887.0,0.0,0.0
894.0,0.0,0.0
901.0,0.0,0.0
908.0,0.0,0.0
915.0,0.0,0.0
922.0,0.0,0.0
929.0,0.0,0.0
936.0,0.0,0.0
943.0,0.0,0.0
950.0,0.0,0.0
957.0,0.0,0.0
964.0,0.0,0.0
971.0,0.0,0.0
978.0,0.0,0.0
985.0,0.0,0.0
992.0,0.0,0.0
999.0,0.0,0.0
1006.0,0.0,0.0
1013.0,0.0,0.0
1020.0,0.0,0.0
1027.0,0.0,0.0
1034.0,0.0,0.0
1040.9999986118319,0.0014430004414547337,0.002886002886002886
1047.9992892765297,0.09234799001565902,0.023088023088023088
1054.9953153693577,0.3246246236259305,0.04329004329004329
1061.9852217579178,0.6981781073801657,0.06349206349206349
1068.966155807309,1.2128559912102763,0.0836940836940837
1075.9352685443127,1.8684482310882018,0.1038961038961039
1082.8897158200787,2.6646872747464667,0.1240981240981241
1089.8266594708452,3.601248170868313,0.1443001443001443
1096.7432684762155,4.677748701702939,0.1645021645021645
1103.6367201145185,5.893749539051409,0.1847041847041847
1110.5042011147843,7.248754423559916,0.2049062049062049
1117.3429088048615,8.742210367247218,0.22510822510822512
1124.1500522552087,10.373507879183027,0.2453102453102453
1130.922853417896,12.141981214226295,0.26551226551226553
1137.6585482603457,14.04690864472064,0.2857142857142857
1144.3543878933576,16.087512755037302,0.3059163059163059
1151.0076396929508,18.262960758844248,0.32611832611832614
1157.615588415568,20.572364838972746,0.3463203463203463
1164.1755373061897,23.014782509742627,0.3665223665223665
1170.684809198898,25.589217001597678,0.38672438672438675
1177.1407476094507,28.294617667895263,0.4069264069264069
1183.5407178194127,31.129880413683235,0.42712842712842713
1189.8821079514046,34.09384814628968,0.44733044733044736
1196.1623300350298,37.18531124754128,0.4675324675324675
1202.3788210630464,40.403008067418,0.48773448773448774
1208.529044037349,43.74562543894219,0.5079365079365079
1214.610489004338,47.21179921409211,1.0516594516594515
1220.6206740792513,50.800114820521394,1.0718614718614718
1226.55714645904,54.50910783885693,1.092063492063492
1232.4174834233766,58.33726460033972,1.112265512265512
1238.1992933233857,62.28302280456487,1.1324675324675324
1243.9002165576953,66.34477215706842,1.1526695526695527
1249.5179265354075,70.52085502650107,1.1728715728715728
1255.0501306255983,74.80956712112017,1.193073593073593
1260.4945710929583,79.20915818432461,1.2132756132756133
1265.8490260191918,83.71783270894801,1.2334776334776334
1271.1113102097993,88.33375067001896,1.2536796536796535
1276.2792760858715,93.05502827568964,1.2738816738816738
1281.3508145605338,97.87973873602567,1.2940836940836942
1286.3238558996798,102.80591304934424,1.3142857142857143
1291.1963705666471,107.83154080577862,1.3344877344877344
1295.966370050486,112.95457100774226,1.3546897546897547
1300.6319076774864,118.17291290695673,1.3748917748917748
1305.1910794056312,123.48443685770212,1.395093795093795
1309.6420246016487,128.88697518594205,1.4152958152958153
1313.982926800354,134.3783230739683,1.4354978354978354
1318.2120144459604,139.95623946020385,1.4556998556998557
1322.3275616150659,145.61844795379744,1.4759018759018758
1326.3278887210156,151.36263776363657,1.4961038961038962
1330.2113631993543,157.18646464139871,1.5163059163059163
1333.9764001740891,163.0875518382579,1.5365079365079364
1337.6214631044884,169.06349107485354,1.5567099567099565
1341.145064412157,175.11184352412857,2.6239538239538236
1344.545766088128,181.23014080663324,2.644155844155844
1347.8221802797252,187.4158859978899,2.6643578643578643
1350.9729698569572,193.66655464740737,2.684559884559884
1353.9968489582102,199.97959580892856,2.704761904761905
1356.8925835150171,206.35243308149157,2.724963924963925
1359.6589917556926,212.78246566087864,2.7451659451659447
1362.2949446876203,219.26706940102463,2.7653679653679655
1364.7993665580068,225.80359788495136,2.7855699855699854
1367.1712352929017,232.38938350479071,2.8057720057720057
1369.4095829143157,239.02173855045623,2.825974025974026
1371.5134959352597,245.69795630651828,2.846176046176046
1373.4821157325446,252.41531215683563,2.8663780663780662
1375.314638897194,259.1710646964923,2.8865800865800866
1377.0103175623208,265.9624568505863,2.9067821067821065
1378.5684597083364,272.7867169994131,2.9269841269841272
1379.9884294453707,279.641060109585,2.947186147186147
1381.2696472727837,286.5226888706251,2.967388167388167
1382.4115903156626,293.4287948365711,2.987590187590188
1383.4137925382133,300.35655957212396,3.0077922077922077
1384.2758449339512,307.303155802873,3.0279942279942276
1384.9973956926217,314.26574856912885,3.0481962481962483
1385.5781503437747,321.2414963828918,3.0683982683982682
1386.017871876942,328.2275523874858,3.0886002886002886
1386.3163808383626,335.22106551938214,3.108802308802309
1386.473555404219,342.2191816717408,3.129004329004329
1386.500644506914,349.21907268993607,4.711688311688311
1386.5022794005242,356.2190724990163,4.711688311688311
1386.5039142941341,363.2190723080965,4.711688311688311
1386.5055491877442,370.2190721171767,4.711688311688311
1386.5071840813541,377.2190719262569,4.711688311688311
1386.5088189749642,384.21907173533714,4.711688311688311
1386.5104538685741,391.2190715444173,4.711688311688311
1386.5120887621842,398.2190713534975,4.711688311688311
1386.5137236557944,405.21907116257773,4.711688311688311
1386.5153585494043,412.2190709716579,4.711688311688311
1386.5169934430144,419.2190707807381,4.711688311688311
1386.5186283366243,426.21907058981833,4.711688311688311
1386.5202632302344,433.21907039889857,4.711688311688311
1386.5218981238443,440.21907020797875,4.711688311688311
1386.5235330174544,447.219070017059,4.711688311688311
1386.5251679110645,454.21906982613916,4.711688311688311
1386.5268028046744,461.2190696352194,4.711688311688311
1386.5284376982845,468.2190694442996,4.711688311688311
1386.5300725918944,475.21906925337976,4.711688311688311
1386.5317074855045,482.21906906246,4.711688311688311
1386.5333423791144,489.21906887154023,4.711688311688311
1386.5349772727245,496.21906868062035,4.711688311688311
1386.5366121663346,503.2190684897006,4.711688311688311
1386.5382470599445,510.2190682987808,4.711688311688311
1386.5398819535546,517.219068107861,4.711688311688311
1386.5415168471645,524.2190679169412,4.711688311688311
1386.5431517407746,531.2190677260214,4.711688311688311
1386.5447866343845,538.2190675351017,4.711688311688311
1386.5464215279947,545.2190673441818,4.711688311688311
1386.5480564216048,552.219067153262,4.711688311688311
1386.5496913152147,559.2190669623423,4.711688311688311
1386.5513262088248,566.2190667714224,4.711688311688311
1386.5529611024347,573.2190665805026,4.711688311688311
1386.5545959960448,580.2190663895828,4.711688311688311
1386.5562308896547,587.2190661986631,4.711688311688311
1386.5578657832648,594.2190660077432,4.711688311688311
1386.559500676875,601.2190658168234,4.711688311688311
1386.5611355704848,608.2190656259037,4.711688311688311
1386.562770464095,615.2190654349838,4.711688311688311
1386.5644053577048,622.219065244064,4.711688311688311
1386.566040251315,629.2190650531443,4.711688311688311
1386.5676751449248,636.2190648622245,4.711688311688311
1386.569310038535,643.2190646713047,4.711688311688311
1386.570944932145,650.219064480385,4.711688311688311
1386.572579825755,657.2190642894651,4.711688311688311
1386.574214719365,664.2190640985452,4.711688311688311
1386.575849612975,671.2190639076255,4.711688311688311
1386.577484506585,678.2190637167057,4.711688311688311
1386.579119400195,685.2190635257859,4.711688311688311
